"taxon_id","location_id","locality","occurrence_status","establishment_means","invasiveness","event_date","source","occurrence_remarks","country_code","scientific_name_id","accepted_name_usage_id","scientific_name","accepted_name_usage","taxonomic_status"
"208485","208485","Greek part of the Mediterranean Sea - Eastern Basin","Established and expanding","Alien","Invasive","2007","Ovalis, P.; Zenetos, A. (2007). On The Establishment Of Two More Alien Mollusca (<i>Chama aspersa</i> Reeve, 1846 And <i>Chama asperella</i> Lamarck, 1819) in The Eastern Mediterranean. <em>Mediterranean Marine Science.</em> 8(2): 97-100.","Location : Evvoikos Gulf","GR","208485","208488","Chama aspersa","Chama asperella","unaccepted"
"208485","208485","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","2002","Mienis, H. K. (2004). Marine molluscs from the Eastern Mediterranean 19. The first finds of <i>Chama aspersa</i> Reeve, 1846. <em>Spirula.</em> 337: 34-35.","Three loose upper valves from as many beaches along the coast of Israel: Tel Barukh, north of Tel Aviv, leg. H.K. Mienis, 28 February 2002 (HUJ 9003/1 valve); Bat Yam, leg. H.K. Mienis, 21 December 2003 (TAU 41967/1 valve) and Herzliyya, leg. H.K. Mienis, 1 January 2004 (TAU 42068/1 valve).","IL","208485","208488","Chama aspersa","Chama asperella","unaccepted"
"208485","208485","Turkish part of the Mediterranean Sea - Eastern Basin","Established","Alien","Not specified","2006","Mifsud, C.; Ovalis, P. (2007). <i>Chama aspersa</i> Reeve, 1846 (Bivalvia: Chamidae) another established Lessepsian invader in the Mediterranean Sea. <em>Novapex.</em> 8(1): 27-28.","We would like to record herein the presence of this species [<i>Chama aspersa</i>] at Mersin and Marmaris, Turkey. A few living specimens were found by one of us (P.O.) during several dives at these localities (June/July 2006) in shallow waters of from 5 to 10 meters depth. [...] <i>C. aspersa</i> seems to have established itself very well and its distribution in the Mediterranean from its first findings has substantially increased.<p>Change in establishment success from 'casual' to 'established' based on: Zenetos, A.; Meric, E.; Verlaque, M.; Galli, P.; Boudouresque, C.; Giangrande, A.; Cinar, M.; Bilecenoglu, M. (2008). Additions to the annotated list of marine alien biota in the Mediterranean with special emphasis on Foraminifera and Parasites. Mediterranean Marine Science. 9(1): 119-165.","TR","208485","208488","Chama aspersa","Chama asperella","unaccepted"
"208488","208488","Greek part of the Mediterranean Sea - Eastern Basin","Established and expanding","Alien","Invasive","2007","Ovalis, P.; Zenetos, A. (2007). On The Establishment Of Two More Alien Mollusca (<i>Chama aspersa</i> Reeve, 1846 And <i>Chama asperella</i> Lamarck, 1819) in The Eastern Mediterranean. <em>Mediterranean Marine Science.</em> 8(2): 97-100.","Six specimens of <i>Chama asperella</i> were collected from rocks at 4-6m depth in Flisvos marina, Saronikos Gulf (approximately 37°56'N 23°40'E) by P. Ovalis in September 2007. <p>Change in establishment success from 'questionable' to 'established' based on: Zenetos, A.; Meric, E.; Verlaque, M.; Galli, P.; Boudouresque, C.; Giangrande, A.; Cinar, M.; Bilecenoglu, M. (2008). Additions to the annotated list of marine alien biota in the Mediterranean with special emphasis on Foraminifera and Parasites. Mediterranean Marine Science. 9(1): 119-165.","GR","208488","208488","Chama asperella","Chama asperella","accepted"
"208488","208488","Turkey","Reported","Alien","Uncertain","1990","Katsanevakis, S.; Bogucarskis, K.; Gatto, F.; Vandekerkhove, J.; Deriu, I.; Cardoso A.S. (2012). Building the European Alien Species Information Network (EASIN): a novel approach for the exploration of distributed alien species data. <em>BioInvasions Records.</em> 1: 235-245.",NA,NA,"208488","208488","Chama asperella","Chama asperella","accepted"
"208488","208488","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","2003","Mienis, H.K. (2004). New data concerning the presence of Lessepsian and other Indo-Pacific migrants among the molluscs in the Mediterranean Sea with emphasize on the situation in Israel. In B. Oztiirk & A. Salman (Eds.): Proceedings 1st National Malacology Congress, 1-3 September 2004, Izmir. <em>Turkish Journal of Aquatic Life.</em> 2(2): 117-131.","Israel, taken from an off-shore gas production platform, 27 km west off Ashqelon, leg. A. Kotzer, March 2003 (HUJ 9248/4). First record from the Mediterranean Sea.","IL","208488","208488","Chama asperella","Chama asperella","accepted"
"208494","208494","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","2003","Mienis, H.K. (2004). New data concerning the presence of Lessepsian and other Indo-Pacific migrants among the molluscs in the Mediterranean Sea with emphasize on the situation in Israel. In B. Oztiirk & A. Salman (Eds.): Proceedings 1st National Malacology Congress, 1-3 September 2004, Izmir. <em>Turkish Journal of Aquatic Life.</em> 2(2): 117-131.","Israel, taken from an off-shore gas production platform, 27 km west off Ashqelon, leg. A. Kotzer, March 2003 (HUJ 9246/1 ). First record from the Mediterranean Sea.","IL","208494","208494","Chama brassica","Chama brassica","accepted"
"208501","208501","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","1963","Barash, A.; Danin, Z. (1972). Contributions to the knowledge of Suez Canal migration. The Indo-Pacific species of Mollusca in the Mediterranean and notes on a collection from the Suez Canal. <em>Israel Journal of Zoology.</em> 21(3-4): 301-374.","Locality: Yafo, 18.XII.1963, 1 shell from the beach (det. Rosewater). [Barash and Danin (1972) mention <i>Chama</i> cf. <i>cornucopia</i> Reeve, 1846]","IL","208501","596735","Chama cornucopia","Pseudochama corbierei","unaccepted"
"208591","208591","Israel","Reported","Alien","Uncertain","1954","Mienis, H. K. (1972). On the nomenclature and distribution of <i>Columbella savignyi</i>. <em>Argamon.</em> 3(1-4): 17-19.",NA,NA,"208591","139193","Columbella savignyi","Zafra savignyi","unaccepted"
"208760","208760","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"208760","208760","Carupa tenuipes","Carupa tenuipes","accepted"
"208760","208760","Turkey","Established","Alien","Uncertain","1996","Pancucci-Papadopoulou, M. A.; Corsini-Foka, M.; Tsiamis, K.; Kalogirou, S. (2009). The occurrence of Carupa tenuipes Dana, 1851 (Crustacea: Brachyura: Portunidae) from Rhodos Island (SE Aegean Sea, Greece). <em>Aquatic Invasions.</em> 4(4): 713-714.",NA,NA,"208760","208760","Carupa tenuipes","Carupa tenuipes","accepted"
"208760","208760","Turkey","Reported","Alien","Uncertain","1996","Yokes, B.; Galil, B. S. (2004). New records of alien decapods from the southwestern coast of Turkey. Rapport de la Commission Internationale Exploration de la Mer Mediterranee. 37: 556.",NA,NA,"208760","208760","Carupa tenuipes","Carupa tenuipes","accepted"
"208760","208760","Levantine Sea","Uncertain","Alien","Uncertain","2004","Yokes, B.; Galil, B. S. (2004). New records of alien decapods from the southwestern coast of Turkey. Rapport de la Commission Internationale Exploration de la Mer Mediterranee. 37: 556.",NA,NA,"208760","208760","Carupa tenuipes","Carupa tenuipes","accepted"
"208760","208760","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Not specified","2002","Galil, B.S. (2004). <i>Carupa tenuipes</i> Dana, 1851: an Indo-Pacific swimming crab new to the Mediterranean (Decapoda, Brachyura, Portunidae). <em>Crustaceana.</em> 77(2): 249-251.","During a survey of the benthic fauna in the vicinity of Tel Aviv in 2002, a single specimen of <i>Carupa tenuipes</i> Dana, 1851 was collected. Though five species belonging to the Thalamitinae and Portuninae have been recorded from the Mediterranean, it is the first record of the subfamily Carupinae Paulson, 1875 in this sea.","IL","208760","208760","Carupa tenuipes","Carupa tenuipes","accepted"
"208794","208794","Russian part of the Japan Sea","Established","Alien","Not specified",NA,"Kepel, A. A.; Tsareva, L. A. (2005). First Record of Tropical Crabs <i>Portunus sanguinolentus</i> (Herbst, 1783) and <i>Plagusia depressa tuberculata</i> Lamarck, 1818 in Peter the Great Bay, Sea of Japan. <em>Russian Journal of Marine Biology.</em> 31(2): 124-125.","Crabs Portunus sanguinolentus (Herbst, 1783) and Plagusia depressa tuberculata Lamarck, 1818 were found in Peter the Great Bay (Sea of Japan) on a drifting buoy.","RU","208794","1061758","Portunus (Portunus) sanguinolentus","Portunus sanguinolentus","unaccepted"
"208814","208814","Brazil","Established","Alien","Uncertain",NA,"Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)",NA,NA,"208814","208814","Scylla serrata","Scylla serrata","accepted"
"208814","208814","Brazil","Sometimes present","Alien","Uncertain",NA,"Tavares, M.; Mendonça Jr., J.B. (2011). The occurrence of the Indo-Pacific swimming crab Scylla serrata (Forskål, 1775) in the Southwestern Atlantic (Crustacea: Brachyura: Portunidae). <em>Aquatic Invasions.</em> 6(1): 49-51.","Year first introduced or recorded : First record of the species in Brazil was in the early 1980s, off the coast of Sao Paolo. This paper presents the second record of the species in Brazil, captured on 7 April 2011.",NA,"208814","208814","Scylla serrata","Scylla serrata","accepted"
"208814","208814","United States (Hawaii) part of the North Pacific Ocean","Reported","Alien","Invasive",NA,"Eldredge, L.G.; Smith, C.M. (2001). A Guidebook of Introduced Marine Species in Hawai'i. <em>Bishop Museum Technical Report.</em> 21: A1-A54; B1-B60 p.","Location : Hawaiian Islands",NA,"208814","208814","Scylla serrata","Scylla serrata","accepted"
"208814","208814","United States (Hawaii) part of the North Pacific Ocean","Established","Alien","Uncertain",NA,"Brock, Vernon E. (1960) The introduction of aquatic animals into Hawaiian waters,Internationale Revue der Gesamten Hydrobiologie 45: 463-480","Location : Oahu, Hawaii<br/>Year first introduced or recorded : 1926-1935<br/>Location : Hilo, Hawaii<br/>Location : All the main islands of Hawaii",NA,"208814","208814","Scylla serrata","Scylla serrata","accepted"
"208814","208814","Brazil","Established","Alien","Uncertain","1983","Tavares, M. (2011). Alien Decapod Crustaceans in the Southwestern Atlantic Ocean. Springer, Dordrecht. Pp. 251-268.","Location : Santos, Sao Paulo State",NA,"208814","208814","Scylla serrata","Scylla serrata","accepted"
"208814","208814","Brazil","Established","Alien","Uncertain","2011","Tavares, M.; Mendonça Jr., J.B. (2011). The occurrence of the Indo-Pacific swimming crab Scylla serrata (Forskål, 1775) in the Southwestern Atlantic (Crustacea: Brachyura: Portunidae). <em>Aquatic Invasions.</em> 6(1): 49-51.","Location : Sepetiba Bay, Rio de Janeiro",NA,"208814","208814","Scylla serrata","Scylla serrata","accepted"
"208822","208822","Spanish part of the Balearic Sea","Sometimes present","Alien","Uncertain","2004","Abelló, P., Hispano, C. (2006). The capture of the Indo-Pacific crab <i>Charybdis feriata</i> (Linnaeus, 1758) (Brachyura: Portunidae) in the Mediterranean Sea. <em>Aquatic Invasions.</em> 1(1): 13-16.","The Indo-Pacific portunid crab <i>Charybdis feriata</i> (Linnaeus, 1758) was recorded for the first time from the Mediterranean Sea, based on a single adult female caught in a gillnet off Barcelona at a depth of 60-70 m on the 13th December 2004. Its most probable introduction vector was a merchant ship.","ES","208822","208822","Charybdis (Charybdis) feriata","Charybdis (Charybdis) feriata","accepted"
"208823","208823","Brazil","Reported","Alien","Of concern",NA,"Sant'Anna, B.S.; Watanabe, T.T.; Turra, A.; Zara, F.J. (2012). First record of the non-indigenous portunid crab Charybdis variegata from the western Atlantic coast. BioInvasions Records 1(1): 11–16.","Location : Near Santos Harbour, São Paulo state",NA,"208823","208823","Charybdis (Charybdis) variegata","Charybdis (Charybdis) variegata","accepted"
"208832","208832","Italian part of the Adriatic Sea","Reported","Alien","Uncertain","2006","Mizzan, L.; Vianello, C. (2009). First record of Charybdis (Charybdis) Lucifera (Fabricius, 1798) (Cruscacea, Decapoda, Portunidae) in the Mediterranean Sea. <em>Boll. Mus. civ. St. nat. Venezia.</em> 59: 27-30.","A single male adult specimen of the Indo-Pacific portunid crab Charybdis (Charybdis) lucifera (Fabricius, 1798) is recorded for the first time for the Mediterranean Sea (Gulf of Venice).","IT","208832","208832","Charybdis (Charybdis) lucifera","Charybdis (Charybdis) lucifera","accepted"
"208836","208836","Italian part of the Adriatic Sea","Reported","Alien","Uncertain","2006","Froglia, C. (2012). First record of Charybdis japonica (Crustacea: Decapoda: Portunidae) in the Mediterranean Sea. <em>Marine Biodiversity Records.</em> 5.","The swimming crab Charybdis japonica is recorded for the first time in the Mediterranean Sea. A single adult male specimen was caught on 10 december 2006 with gill-net at the entrance of Ancona harbour, on the Adriatic coast of Italy","IT","208836","208836","Charybdis (Charybdis) japonica","Charybdis (Charybdis) japonica","accepted"
"208836","208836","New Zealand","Reported","Alien","Uncertain",NA,"IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).","Location : Northeastern New Zealand",NA,"208836","208836","Charybdis (Charybdis) japonica","Charybdis (Charybdis) japonica","accepted"
"208836","208836","Australian part of the Great Australian Bight","Reported","Alien","Not specified",NA,"Department of Agriculture, Fisheries and Forestry (DAFF), Australia. (2009). NIMPIS (National Introduced Marine Pest Information System). The National System for the Prevention and Management of Marine Pest Incursions.","Australia: South Australia, Port River, Adelaide (single male specimen found in December 2000) (J. Guilland, Primary Instrustries and Resources South Australia, pers. comm)","AU","208836","208836","Charybdis (Charybdis) japonica","Charybdis (Charybdis) japonica","accepted"
"208908","208908","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"208908","208908","Menaethius monoceros","Menaethius monoceros","accepted"
"208908","208908","Italian part of the Tyrrhenian Sea","Reported","Alien","Uncertain","1978","Falciai, L. (2003). First record of Menaethius monoceros  (Latreille, 1825) (Decapoda, Majidae) in the central Tyrrhenian Sea. <i>Crustaceana</i>. 75(10): 1279-1283.",NA,"IT","208908","208908","Menaethius monoceros","Menaethius monoceros","accepted"
"209083","209083","Atlantic Europe","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"209083","209083","Macromedaeus voeltzkowi","Macromedaeus voeltzkowi","accepted"
"209083","209083","French part of the English Channel","Reported","Alien","Uncertain","1910","Goulletquer, P.; Bachelet, G.; Sauriau, P. G.; Noel, P. (2002). Open Atlantic coast of Europe a century of introduced species into French waters. <em>In: Leppäkoski E, Gollasch S, Olenin S (eds) Invasive aquatic species of Europe: distribution, impacts and management.</em> Kluwer, Dordrecht, pp 276-290.","Location: St Vaast la Hougue (Normandy)","FR","209083","209083","Macromedaeus voeltzkowi","Macromedaeus voeltzkowi","accepted"
"209177","209177","Turkish part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2009","Ozcan, T.; Katagan, T.; Ng, P. K. L. (2010). First Record of Eurycarcinus Integrifrons De Man, 1879 (Decapoda, Pilumnidae) from the Mediterranean Sea. <em>Crustaceana.</em> 83(4): 507-510.","Three female specimens of E. integrifrons were recently collected in Iskenderun Bay, Turkey (36°52'08''N 35°56'14''E to 36°51'42''N 35°55'43''E) on 25.x.2009, at a depth of 16-25 m.","TR","209177","209177","Eurycarcinus integrifrons","Eurycarcinus integrifrons","accepted"
"209210","209210","Egyptian part of the Mediterranean Sea - Eastern Basin","Detected in the wild","Alien",NA,"2017","Article A, C. (2018). New Mediterranean Biodiversity Records (December 2017). <em>Mediterranean Marine Science.</em> 18(3): 534.",NA,"EG","209210","209210","Bathygobius cyclopterus","Bathygobius cyclopterus","accepted"
"209304","209304","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"209304","220048","Synagrops japonicus","Acropoma japonicum","unaccepted"
"209304","209304","Italian part of the Ligurian Sea","Reported","Alien","Uncertain","1987","Orsi Relini, L. (1990). <i>Synagrops japonicus</i> (Steindachner e Doderlein, 1884) (Pisces, Acropomatidae) nel Mediterraneo: un migrante lessepsiano?. <em>Oebalia.</em> 16-1: 217-223.",NA,"IT","209304","220048","Synagrops japonicus","Acropoma japonicum","unaccepted"
"209321","209321","Turkish part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2004","Eryilmaz, L.; Dalyan, C. (2006). First record of <i>Apogon queketti</i> Gilchrist (Osteichthyes: Apogonidae) in the Mediterranean Sea. <em>Journal of Fish Biology.</em> 69(4): 1251-1254.","The spotfin cardinalfish Apogon queketti is recorded for the first time in the north-eastern Mediterranean Sea (Iskenderun Bay, Turkey). Two specimens of this species, 111 and 102 mm total length were caught by a commercial trawler at depths of 55 and 60 m on 14 October 2004 and 23 April 2005, respectively. The occurrence of this species in the Mediterranean Sea is the result of migration from the Red Sea via the Suez Canal.","TR","209321","209321","Apogon queketti","Apogon queketti","accepted"
"209321","209321","Israeli part of the Mediterranean Sea - Eastern Basin","Detected in the wild","Alien",NA,"2007","Goren, M.; Yokes, M.; Galil, B.; Diamant, A. (2009). Indo-Pacific cardinal fish in the Mediterranean Sea—new records of Apogon smithi from Turkey and A. queketti from Israel. <em>Marine Biodiversity Records.</em> 2.",NA,"IL","209321","209321","Apogon queketti","Apogon queketti","accepted"
"209321","209321","Lebanon","Detected in the wild","Alien",NA,"2011","Fanelli, E.; Azzurro, E.; Bariche, M.; Cartes, J. E.; Maynou, F. (2015). Depicting the novel Eastern Mediterranean food web: a stable isotopes study following Lessepsian fish invasion. <em>Biological Invasions.</em> 17(7): 2163-2178.",NA,NA,"209321","209321","Apogon queketti","Apogon queketti","accepted"
"209342","209342","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2008-12-15","Goren, M.; Galil, B. S.; Diamant, A.; Gayer, K.; Stern, N. (2009). First record of the Indo-Pacific cardinal fish Apogon fasciatus (White, 1790) in the Mediterranean Sea. <em>Aquatic Invasions.</em> 4(2): 409-411.","To date, three alien species of the cardinal fish genus Apogon (Lacépède, 1801) have been reported from the Mediterranean Sea. Here we report the first record of a fourth Indo-Pacific species, A. fasciatus, from the Mediterranean coast of Israel. Material examined: TAU – P. 13581, off Ashdod, 31°50'N, 34°30'E to 31°50'N 34°33'E, Israel. Three specimens TL 54.4-63.2 mm, collected 15 December, 2008 by trawl, at a depth of 40 m.","IL","209342","712656","Apogon fasciatus","Ostorhinchus fasciatus","unaccepted"
"209342","209342","Turkish part of the Mediterranean Sea - Eastern Basin","Established and expanding","Alien","Uncertain","2010","Turan, C.; Yaglioglu, D.; Erguden, D.; Gurlek, M.; Sonmez, B. (2010). First Record Of The Broad-Banded Cardinal Fish Apogon fasciatus (White, 1790) From Turkey. Mediterranean Marine Science 11(2): 369-372.","Location : Iskenderun Bay","TR","209342","712656","Apogon fasciatus","Ostorhinchus fasciatus","unaccepted"
"209342","209342","Turkish part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2011","Gökoglu, M.; Özvarol, Y.; Balci, B.A. (2012). Westward extension of the Indo-Pacific cardinal fish Apogon fasciatus (White, 1790) along the Turkish coast. BioInvasions Records 1(3): 225–227.","Location : Gulf of Antalya (Turkey)<br/>Year first introduced or recorded : 1 December 2011: Collection of  five individuals of A. fasciatus from the Gulf of Antalya (First record in Turkey = 2010).","TR","209342","712656","Apogon fasciatus","Ostorhinchus fasciatus","unaccepted"
"209374","209374","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2010-06-02","Goren, M.; Lipsky, G.; Brokovich, E.; Abelson, A. (2010). A ‘flood' of alien cardinal fishes in the eastern Mediterranean - first record of the Indo-Pacific Cheilodipterus novemstriatus (Rüppell, 1838) in the Mediterranean Sea. <em>Aquatic Invasions.</em> 5(1): 49-51.","Here we report the finding of a fifth alien cardinal fish Cheilodipterus novemstriatus (Rüppell, 1838) in the eastern Mediterranean Sea. The fish was collected from the wreck of an old sunken ship off the Tel Aviv coast.","IL","209374","209374","Cheilodipterus novemstriatus","Cheilodipterus novemstriatus","accepted"
"209374","209374","Israeli part of the Mediterranean Sea - Eastern Basin","Not specified","Alien","Uncertain","2010-06-02","Goren, M.; Lipsky, G.; Brokovich, E.; Abelson, A. (2010). A ‘flood' of alien cardinal fishes in the eastern Mediterranean - first record of the Indo-Pacific Cheilodipterus novemstriatus (Rüppell, 1838) in the Mediterranean Sea. <em>Aquatic Invasions.</em> 5(1): 49-51.","Here we report the finding of a fifth alien cardinal fish Cheilodipterus novemstriatus (Rüppell, 1838) in the eastern Mediterranean Sea. The fish was collected from the wreck of an old sunken ship off the Tel Aviv coast.","IL","209374","209374","Cheilodipterus novemstriatus","Cheilodipterus novemstriatus","accepted"
"209374","209374","Israeli part of the Mediterranean Sea - Eastern Basin","Established","Alien","Of concern","2011","Rothman, B.-S.S.; Goren, M.; Galil, B.S. (2013). Cheilodipterus novemstriatus (Rüppell, 1838) along the Levantine coast of the Mediterranean Sea: a forthcoming invasion? BioInvasions Records 2(1): 85–88.","Location : Levantine Sea","IL","209374","209374","Cheilodipterus novemstriatus","Cheilodipterus novemstriatus","accepted"
"209374","209374","Lebanese part of the Mediterranean Sea - Eastern Basin","Established","Alien","Uncertain","2012","Bariche, M.; Azzurro, E. (2012). New records and establishment of the Indian Ocean twospot cardinalfish Cheilodipterus novemstriatus (Ru¨ppell, 1838) in the Mediterranean Sea. BioInvasions Records 1(4): 299-301.","Year first introduced or recorded : July to August 2012","LB","209374","209374","Cheilodipterus novemstriatus","Cheilodipterus novemstriatus","accepted"
"209501","209501","Turkish part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain",NA,"Balkis, H. & Ceviker, D., 2003. A new exotic crab species [Calappa hepatica (Linnaeus, 1758)] for the Mediterranean fauna. Israel Journal of Zoology, 49: 320-321.","Thirty-five exotic crab species have been reported from the Mediterranean Basin (Galil et al., 2002). The present study revealed an additional crab species [<i>Calappa hepatica</i> (Linnaeus, 1758)], previously unknown from the Mediterranean and discovered in Iskenderun Bay, on the the southeast Mediterranean coast of Turkey, at 60 m depth.","TR","209501","209501","Calappa hepatica","Calappa hepatica","accepted"
"209592","209592","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2009","Pasternak, G.; Ziv, R.; Eyal, G.; Shefer, S.; Mienis, M.; Rittner, O.; Galil, B. (2011). On the population of Chromodoris annulata Eliot, 1904 (Mollusca: Opistobranchia: Chromodorididae) off the Mediterranean coast of Israel. <em>Aquatic Invasions.</em> 6(Supplement 1): S91-S93.","Year first introduced or recorded : October 2009","IL","209592","597348","Chromodoris annulata","Goniobranchus annulatus","unaccepted"
"209592","209592","Turkish part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","2008","Gökoglu, M.; Özgür, E. (2008). First report of Chromodoris annulata Eliot, 1904 (Mollusca, Opisthobranchia, Chromodorididae) on the Levantine coast of Turkey, Eastern Mediterranean. <em>Aquatic Invasions.</em> 3(4): 435-437.","Location : Beldibi, Levantine Sea, Antalya<br/>Year first introduced or recorded : July 2008 = First record for Turkey, second record for the Mediterranean Sea","TR","209592","597348","Chromodoris annulata","Goniobranchus annulatus","unaccepted"
"209654","209654","Sea of Marmara","Uncertain","Alien","Uncertain","1963","Rullier, F. (1963). Les annélides polychètes du Bosphore, de la Mer de Marmara et de la Mer Noire, en relation avec celles de la Méditerranée. <em>Rapports et Procès-verbaux des réunions de la Commission Internationale pour l'Exploration Scientifique de la Mer Méditerranée.</em> 17(2): 161-260.",NA,NA,"209654","209654","Harmothoe minuta","Harmothoe minuta","doubtful"
"209656","209656","Sea of Marmara","Uncertain","Alien","Uncertain","1963","Rullier, F. (1963). Les annélides polychètes du Bosphore, de la Mer de Marmara et de la Mer Noire, en relation avec celles de la Méditerranée. <em>Rapports et Procès-verbaux des réunions de la Commission Internationale pour l'Exploration Scientifique de la Mer Méditerranée.</em> 17(2): 161-260.",NA,NA,"209656","209642","Harmothoe boholensis","Paralepidonotus indicus","unaccepted"
"209724","209724","Sea of Marmara","Uncertain","Alien","Uncertain","1963","Rullier, F. (1963). Les annélides polychètes du Bosphore, de la Mer de Marmara et de la Mer Noire, en relation avec celles de la Méditerranée. <em>Rapports et Procès-verbaux des réunions de la Commission Internationale pour l'Exploration Scientifique de la Mer Méditerranée.</em> 17(2): 161-260.",NA,NA,"209724","334898","Ancistrosyllis rigida","Synelmis rigida","unaccepted"
"209789","209789","Israeli part of the Mediterranean Sea - Eastern Basin","Reported","Alien","Uncertain","1991-12","Ilan, M.; Ben-Eliahu, M.N.; Galil, B.S. (1994). Three deep water sponges from the Eastern Mediterranean and their associated fauna. <em>Ophelia.</em> 39: 45–54.","<i>L. jousseaumei</i> is recorded from the Mediterranean for the first time. […] during a survey of the Levant basin deep water fauna which was carried out in December 1991 aboard the R.V. Shikmona of the Israel Oceanographic and Limnological Research Institute. [...] Samples of biota were taken 40 km NW of Haifa, Israel, 32°50.3'N, 34°47.4'E at a depth of 830 m.","IL","209789","234846","Leonnates jousseaumei","Leonnates indicus","unaccepted"
"209824","209824","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"209824","209824","Eunice indica","Eunice indica","accepted"
"209857","209857","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"209857","209857","Protodorvillea egena","Protodorvillea egena","accepted"
"209857","209857","Italian part of the Ionian Sea","Reported","Origin uncertain","Uncertain","2001","Cantone, G. (2001). Polychaetous annelids new or uncommon in the Mediterranean Sea found in the Noto Gulf (south eastern Sicily). <em>Biologia Marina Mediterranea.</em> 8(1): 107-108.",NA,"IT","209857","209857","Protodorvillea egena","Protodorvillea egena","accepted"
"209886","209886","Tunisian part of the Mediterranean Sea - Western Basin","Reported","Origin uncertain","Uncertain","1975","Cantone, G.; Fassari, G.; Brigandi, S. (1978). Ricerche sui Policheti della Tunisia. <em>Animalia.</em> 5(1): 51-78.","Nel corso di una campagna di ricerca, effettuata nel Luglio del 1975 nel golfo di Tunisi, abbiamo avuto l'opportunità di raccogliere un'abbondante fauna polichetologica in ambienti diversi del meso e dell'infralitorale. [...] Dell 73 specie rinvenute, solamente 12 erano state già segnalate per le coste Tunisine, 2 generi <i>Epidiopatra</i>, ed <i>Hyboscolex</i> sono nuovi per il Mediterranean.","TN","209886","209886","Hyboscolex longiseta","Hyboscolex longiseta","accepted"
"209944","209944","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"209944","209944","Spirobranchus giganteus","Spirobranchus giganteus","accepted"
"210049","210049","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"210049","333129","Dasychone cingulata","Branchiomma cingulatum","unaccepted"
"210054","210054","Mediterranean Sea","present","Alien",NA,NA,"Streftaris, N.; Zenetos, A.; Papathanassiou, E. (2005). Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <em>Oceanogr. Mar. Biol. Ann. Rev.</em> 43: 419-453.",NA,NA,"210054","334659","Fabricia filamentosa","Pseudofabriciola filamentosa","unaccepted"
