Paper ID,rank,scientific_name,material,site,note
114,Species,Circorrhegma dodecahedra,plastic,,
114,Family,Coscinodiscophyceae,plastic,,
114,Family,Fragilariophyceae,plastic,,
115,Genus,Abudefduf,"plastic, aldfg",,
115,Family,Actiniidae,"plastic, aldfg",,
115,Species,Amphibalanus amphitrite,"plastic, aldfg",,
115,Species,Amphinome rostrata,"plastic, aldfg",,
115,Genus,Anthopleura,"plastic, aldfg",,
115,Family,Arcidae,"plastic, aldfg",,
115,Genus,Berthella,"plastic, aldfg",,
115,Class,Bivalvia,"plastic, aldfg",,
115,Genus,Bowerbankia,"plastic, aldfg",,
115,Genus,Bugula,"plastic, aldfg",,
115,Genus,Calliactus,"plastic, aldfg",,
115,Species,Canthidermis maculata,"plastic, aldfg",,
115,Genus,Caprella,"plastic, aldfg",,
115,Genus,Chirolophis,"plastic, aldfg",,
115,Genus,Chlamys,"plastic, aldfg",,
115,Genus,Chorilia,"plastic, aldfg",,
115,Genus,Chthamalus,"plastic, aldfg",,
115,Family,Cirolanidae,"plastic, aldfg",,
115,Species,Clytia gregaria,"plastic, aldfg",,
115,Species,Coryphaena hippurus,"plastic, aldfg",,
115,Species,Crassostrea gigas,"plastic, aldfg",,
115,Species,Elagatis bipinnulata,"plastic, aldfg",,
115,Genus,Elasmopus,"plastic, aldfg",,
115,Genus,Erronea,"plastic, aldfg",,
115,Genus,Eunice,"plastic, aldfg",,
115,Genus,Filicrisia,"plastic, aldfg",,
115,Species,Fiona pinnata,"plastic, aldfg",,
115,Order,Gammaridea,"plastic, aldfg",,
115,Species,Halichondria panacea,"PET, plastic",,
115,Genus,Halofolliculina,"plastic, aldfg",,
115,Genus,Halosydna,"plastic, aldfg",,
115,Order,Harpacticoida,"plastic, aldfg",,
115,Genus,Heterosaccus,"plastic, aldfg",,
115,Species,Hipponoe gaudichaudi,"plastic, aldfg",,
115,Species,Histrio histrio,"plastic, aldfg",,
115,Family,Hormathiidae,"plastic, aldfg",,
115,Family,Hyalidae,"plastic, aldfg",,
115,Class,Hydrozoa,"plastic, aldfg",,
115,Genus,Idotea,"plastic, aldfg",,
115,Family,Isaeidae,"plastic, aldfg",,
115,Species,Jellyella eburnea,"plastic, aldfg",,
115,Species,Jellyella tuberculata,"plastic, aldfg",,
115,Genus,Kyphosus,"plastic, aldfg",,
115,Genus,Lepas,"plastic, aldfg",,
115,Species,Lepas anatifera,"plastic, aldfg",,
115,Species,Lepas pacifica,"plastic, aldfg",,
115,Species,Litiopa melanostoma,"plastic, aldfg",,
115,Family,Majoidea,"plastic, aldfg",,
115,Species,Megabalanus rosa,"plastic, aldfg",,
115,Family,Megalopae,"plastic, aldfg",,
115,Genus,Meiacanthus,"plastic, aldfg",,
115,Species,Membranipora tenella,"plastic, aldfg",,
115,Genus,Metridium,"plastic, aldfg",,
115,Species,Mytilus galloprovincialis,"plastic, aldfg",,
115,Family,Nereididae,"plastic, aldfg",,
115,Genus,Nereis,"plastic, aldfg",,
115,Genus,Obelia,"plastic, aldfg",,
115,Species,Odostomia tenuisculpta,"plastic, aldfg",,
115,Genus,Ophiuroidea,"plastic, aldfg",,
115,Class,Osteichthyes,"plastic, aldfg",,
115,Species,Palaemon affinis,"plastic, aldfg",,
115,Species,Phoxichilidium quadradentatum,"plastic, aldfg",,
115,Family,Phyllodocidae,"plastic, aldfg",,
115,Genus,Pilumnus,"plastic, aldfg",,
115,Genus,Pinctada,"plastic, aldfg",,
115,Genus,Plagusia,"plastic, aldfg",,
115,Species,Plagusia squamosa,"plastic, aldfg",,
115,Genus,Planes,"plastic, aldfg",,
115,Species,Planes cyaneus,"plastic, aldfg",,
115,Species,Planes minutus,"plastic, aldfg",,
115,Species,Planulina ornata,"plastic, aldfg",,
115,Family,Pleustidae,"plastic, aldfg",,
115,Genus,Plumularia setacea,"plastic, aldfg",,
115,Family,Rhabditophora,"plastic, aldfg",,
115,Family,Rhabdocoela,"plastic, aldfg",,
115,Genus,Salmacina,"plastic, aldfg",,
115,Order,Scleractinia,"plastic, aldfg",,
115,Species,Seriola rivoliana,"plastic, aldfg",,
115,Family,Serpulidae,"plastic, aldfg",,
115,Family,Sphaeromatidae,"plastic, aldfg",,
115,Family,Spirorbinae,"plastic, aldfg",,
115,Family,Stenothoidae,"plastic, aldfg",,
115,Genus,Stomatopora,"plastic, aldfg",,
115,Genus,Sycon,"plastic, aldfg",,
115,Genus,Teredo,"plastic, aldfg",,
115,Genus,Tubulipora,"plastic, aldfg",,
115,Class,Turbellaria,"plastic, aldfg",,
115,Genus,Victorella,"plastic, aldfg",,
115,Genus,Zirfaea,"plastic, aldfg",,
116,Order,Acidimicrobiales,glass,,
116,Genus,Acinetobacter,"PET, plastic",,
116,Family,Alcanivoraceae,"PET, plastic",,
116,Family,Alcanivoraceae,"PET, plastic",,
116,Family,Alcanivoraceae,glass,,
116,Family,Alteromonadaceae,"PET, plastic",,
116,Genus,Amoebophyra,"PET, plastic",,
116,Phylum,Ascomycota,"PET, plastic",,
116,Phylum,Bacillariophytina,"PET, plastic",,
116,Phylum,Bascillariophytina,glass,,
116,Phylum,Basidiomycota,"PET, plastic",,
116,Family,Caulobacterales,glass,,
116,Phylum,Chlorophyta,"PET, plastic",,
116,Class,Chrysophyceae,"PET, plastic",,
116,Phylum,Chytridiomycota,"PET, plastic",,
116,Genus,Colwellia,glass,,
116,Family,Colwelliaceae,"PET, plastic",,
116,Phylum,Coscinodiscophytina,"PET, plastic",,
116,Genus,Crocinitomix,"PET, plastic",,
116,Order,Cryomonadida,"PET, plastic",,
116,Family,Cryomorphaceae,"PET, plastic",,
116,Class,Cryptophyceae,"PET, plastic",,
116,Phylum,Ctenophora,"PET, plastic",,
116,Genus,Dasania,glass,,
116,Family,Desulfobulbaceae,"PET, plastic",,
116,Phylum,Dinoflagellata,glass,,
116,Class,Dinophyceae,glass,,
116,Class,Dinophyceae,"PET, plastic",,
116,Family,Erythrobacteraceae,"PET, plastic",,
116,Family,Flammeovirgaceae,"PET, plastic",,
116,Family,Flavobacteriaceae,"PET, plastic",,
116,Genus,Fluviicola,"PET, plastic",,
116,Phylum,Gemmatimonadetes,glass,,
116,Class,Gymnodiniphycidae,"PET, plastic",,
116,Genus,Hellea,glass,,
116,Family,Hyphomonadaceae,glass,,
116,Class,Kinetoplastea,"PET, plastic",,
116,Family,Moraxellaceae,"PET, plastic",,
116,Order,Myxococcales,"PET, plastic",,
116,Genus,Oceaniserpentilla,glass,,
116,Family,Oceanospirillaceae,"PET, plastic",,
116,Genus,Owenweeksia,"PET, plastic",,
116,Class,Peronosporomycetes,"PET, plastic",,
116,Genus,Persicirhabdus,"PET, plastic",,
116,Genus,Phaeocystis,"PET, plastic",,
116,Family,Phaeophyceae,"PET, plastic",,
116,Family,Phycisphaeraceae,"PET, plastic",,
116,Family,Piscirickettsiaceae,"PET, plastic",,
116,Family,Planctomycetaceae,"PET, plastic",,
116,Phylum,Planctomycetales,glass,,
116,Phylum,Planctomycetes,"PET, plastic",,
116,Phylum,Proteobacteria,glass,,
116,Genus,Pseudomaricurvus,glass,,
116,Family,Rhodobacteraceae,"PET, plastic",,
116,Family,Rhodobacteraceae,"PET, plastic",,
116,Family,Rhodospirillaceae,"PET, plastic",,
116,Family,Rickettsiaceae,"PET, plastic",,
116,Family,Saprospiraceae,"PET, plastic",,
116,Family,Simkaniaceae,"PET, plastic",,
116,Family,Sphingomonadaceae,"PET, plastic",,
116,Order,Sphingobacterales,"PET, plastic",,
116,Class,Spirotrichea,"PET, plastic",,
116,Class,Streptophyta,"PET, plastic",,
116,Genus,Tenacibaculum,"PET, plastic",,
116,Order,Thermoplasmatales,"PET, plastic",,
116,Family,Verrucomicrobiaceae,"PET, plastic",,
116,Phylum,Verrucomicrobiales,"PET, plastic",,
116,Family,Vibrionaceae,"PET, plastic",,
116,Order,Xanthomonadales,glass,,
117,Species,Vibrio cholerae,plastic,,
117,Species,Vibrio diazotrophicus,plastic,,
117,Species,Vibrio fluvialis,plastic,,
117,Species,Vibrio metschnikovii,plastic,,
117,Species,Vibrio mimicus,plastic,,
117,Species,Vibrio parahaemolyticus,plastic,,
117,Species,Vibrio vulnificus,plastic,,
118,Species,Arca noae,"steel, buoy",,
118,Species,Arculata senhousia,"steel, buoy",,
118,Species,Brachidontes pharaonis,"steel, buoy",,
118,Species,Cerithiopsis tenthrenois,"steel, buoy",,
118,Species,Chama pacifica,"steel, buoy",,
118,Species,Crisilla semistriata,"steel, buoy",,
118,Species,Cucurbitula cymbium,"steel, buoy",,
118,Species,Dendrostrea folium,"steel, buoy",,
118,Species,Gregiariella ehrenbergi,"steel, buoy",,
118,Species,Lithophaga lithophaga,"steel, buoy",,
118,Species,Malleus regula,"steel, buoy",,
118,Species,Modiolus barbatus,"steel, buoy",,
118,Species,Musculus costulatus,"steel, buoy",,
118,Species,Musculus subpictus,"steel, buoy",,
118,Species,Mytilaster minimus,"steel, buoy",,
118,Species,Ostrea edulis,"steel, buoy",,
118,Species,Pinctada imbricata radiata,"steel, buoy",,
118,Species,Rocellaria dubia,"steel, buoy",,
118,Species,Septifer cumingii,"steel, buoy",,
118,Species,Sphenia binghami,"steel, buoy",,
118,Species,Striarca lactea,"steel, buoy",,
126,Genus,Ceramiales,plastic,,
126,Genus,Ectocarpales,plastic,,
126,Genus,Electra,plastic,,
126,Species,Eucratea loricata,plastic,,
126,Class,Gastropoda,plastic,,
126,Genus,Laminariales,plastic,,
126,Species,Lepas anatifera,plastic,,
126,Genus,Mytilus,plastic,,
126,Species,Semibalanus balanoides,plastic,,
128,Genus,Chthamalidae,plastic,,
128,Species,Halobates sericeus,plastic,,
128,Class,Hydrozoa,plastic,,
128,Species,Jellyella eburnea,plastic,,
128,Species,Lepas anatifera,plastic,,
128,Species,Planes major,plastic,,
128,Genus,Pocillopora,plastic,,
128,Family,Serpulidae,plastic,,
128,Family,Spirorbinae,plastic,,
130,Phylum,Annelida,"plastic, aldfg, cloth, glass",,
130,Phylum,Arthropoda,"plastic, aldfg, cloth, glass",,
130,Phylum,Bryozoa,"plastic, aldfg, cloth, glass",,
130,Class,Hydrozoa,"plastic, aldfg, cloth, glass",,
130,Phylum,Mollusca,"plastic, aldfg, cloth, glass",,
130,Class,Polychaeta,"plastic, aldfg, cloth, glass",,
130,Phylum,Porifera,"plastic, aldfg, cloth, glass",,
130,Family,Sabellidae,"plastic, aldfg, cloth, glass",,
130,Species,Sabella spallanzanii,"plastic, aldfg, cloth, glass",,
132,Species,Aequipecten heliacus,"plastic, aldfg",,
132,Species,Cerithium litteratum,"plastic, aldfg",,
132,Species,Chama congregata,"plastic, aldfg",,
132,Species,Euvola ziczac,"plastic, aldfg",,
132,Species,Isognomon bicolor,"plastic, aldfg",,
132,Species,Pinctada imbricata,"plastic, aldfg",var imbricata,
132,Species,Pododesmus rudis,"plastic, aldfg",,
133,Genus,Acervulina,"plastic, wood, aldfg",,
133,Genus,Aetea,"plastic, wood, aldfg",,
133,Order,Alcyonacea,"plastic, wood, aldfg",,
133,Genus,Amphiroa,"plastic, wood, aldfg",,
133,Genus,Anomia,"plastic, wood, aldfg",,
133,Species,Balanus amphitrite amphitrite,"plastic, wood, aldfg",,
133,Species,Balanus eburneus,"plastic, wood, aldfg",,
133,Genus,Chama,"plastic, wood, aldfg",,
133,Genus,Cibicides,"plastic, wood, aldfg",,
133,Genus,Clytia,"plastic, wood, aldfg",,
133,Phylum,Cnidaria,"plastic, wood, aldfg",,
133,Genus,Crassostrea,"plastic, wood, aldfg",,
133,Species,Electra tenella,"plastic, wood, aldfg",,
133,Genus,Fosliella,"plastic, wood, aldfg",,
133,Genus,Halecium,"plastic, wood, aldfg",,
133,Genus,Hydroides,"plastic, wood, aldfg",,
133,Species,Hydroides dianthus,"plastic, wood, aldfg",,
133,Genus,Isognomon,"plastic, wood, aldfg",,
133,Genus,Jania,"plastic, wood, aldfg",,
133,Species,Lepas anatifera,"plastic, wood, aldfg",,
133,Species,Lepas pectinata,"plastic, wood, aldfg",,
133,Genus,Lithophyllum,"plastic, wood, aldfg",,
133,Genus,Membranipora,"plastic, wood, aldfg",,
133,Species,Membranipora arborescens,"plastic, wood, aldfg",,
133,Species,Membranipora savartii,"plastic, wood, aldfg",,
133,Species,Membranipora tuberculata,"plastic, wood, aldfg",,
133,Genus,Mesophyllum,"plastic, wood, aldfg",,
133,Genus,Miliolids,"plastic, wood, aldfg",,
133,Genus,Millepora,"plastic, wood, aldfg",,
133,Genus,Obelia,"plastic, wood, aldfg",,
133,Class,Octocorallia,"plastic, wood, aldfg",,
133,Genus,Pinctada,"plastic, wood, aldfg",,
133,Species,Planes minutus,"plastic, wood, aldfg",,
133,Phylum,Porifera,"plastic, wood, aldfg",,
133,Genus,Pteria,"plastic, wood, aldfg",,
133,Genus,Rosalina,"plastic, wood, aldfg",,
133,Family,Sabellidae,"plastic, wood, aldfg",,
133,Genus,Sargassum,"plastic, wood, aldfg",,
133,Phylum,Scyphozoa,"plastic, wood, aldfg",,
133,Family,Serpulidae,"plastic, wood, aldfg",,
133,Genus,Sertularia,"plastic, wood, aldfg",,
133,Family,Spirorbidae,"plastic, wood, aldfg",,
133,Species,Spirobis corrugatus,"plastic, wood, aldfg",,
133,Species,Spirorbis borealis,"plastic, wood, aldfg",,
133,Species,Spirorbis spirillum,"plastic, wood, aldfg",,
133,Phylum,Tunicata,"plastic, wood, aldfg",,
134,Class,Bivalvia,plastic,,
134,Class,Cirripedia,plastic,,
134,Class,Hydrozoa,plastic,,
134,Class,Polychaeta,plastic,,
135,Species,Alexandrium taylori,plastic,,
135,Genus,Coolia,plastic,,
135,Genus,Ostreopsis,plastic,,
136,Genus,Achnanthes,plastic,,
136,Genus,Closterium,plastic,,
136,Genus,Cylindrotheca,plastic,,
136,Genus,Navicula,plastic,,
136,Genus,Tabularia,plastic,,
136,Genus,Thalassionema,plastic,,
136,Genus,Thalassiosira,plastic,,
137,Genus,Arthrobacter,"plastic, HDPE",,
137,Genus,Pseudomonas,"plastic, HDPE",,
138,Genus,Acanthocyclus,"plastic, aldfg",,
138,Species,Allopetrolisthes sinifrons,"plastic, aldfg",,
138,Genus,Amaeana,"plastic, aldfg",,
138,Species,Anthothoe chilensis,"plastic, aldfg",,
138,Species,Antithamnion densum,"plastic, aldfg",,
138,Genus,Aora,"plastic, aldfg",,
138,Species,Argopecten purpuratus,"plastic, aldfg",,
138,Species,Austromegablanaus psittacus,"plastic, aldfg",,
138,Genus,Autolytus,"plastic, aldfg",,
138,Species,Autolytus simplex,"plastic, aldfg",,
138,Species,Balanus flosculus,"plastic, aldfg",,
138,Species,Banadus laevis,"plastic, aldfg",,
138,Species,Brachidontes granulata,"plastic, aldfg",,
138,Genus,Branchiomma,"plastic, aldfg",,
138,Family,Bresiliidae,"plastic, aldfg",,
138,Species,Bryopsis rhizophora,"plastic, aldfg",,
138,Phylum,Bryozoa,"plastic, aldfg",,
138,Species,Bugula flabellata,"plastic, aldfg",,
138,Species,Bugula neritina,"plastic, aldfg",,
138,Species,Cancer setosus,"plastic, aldfg",,
138,Species,Caprella equilibra,"plastic, aldfg",,
138,Species,Caprella scaura,"plastic, aldfg",,
138,Species,Caprella verrucosa,"plastic, aldfg",,
138,Order,Caridea,"plastic, aldfg",,
138,Species,Ciona intestinalis,"plastic, aldfg",,
138,Family,Cirratulidae,"plastic, aldfg",,
138,Genus,Cirratulus,"plastic, aldfg",,
138,Species,Codium fragile,"plastic, aldfg",,
138,Species,Corallina officinalis,"plastic, aldfg",,
138,Genus,Crepidula,"plastic, aldfg",,
138,Genus,Crusibulum,"plastic, aldfg",,
138,Species,Cryptosula pallasiana,"plastic, aldfg",,
138,Genus,Cypris,"plastic, aldfg",,
138,Species,Deutella venenosa,"plastic, aldfg",,
138,Genus,Diplosoma,"plastic, aldfg",,
138,Species,Dodecacera opulens,"plastic, aldfg",,
138,Species,Doto uva,"plastic, aldfg",,
138,Species,Ectocarpus acutus,"plastic, aldfg",,
138,Genus,Ericthonius,"plastic, aldfg",,
138,Species,Fissurella cumingi,"plastic, aldfg",,
138,Genus,Gelidium,"plastic, aldfg",,
138,Species,Halicarcinus planatus,"plastic, aldfg",,
138,Species,Halosydna patagonica,"plastic, aldfg",,
138,Species,Heterozostera tasmanica,"plastic, aldfg",,
138,Species,Hincksia granulosa,"plastic, aldfg",,
138,Genus,Hippolyte,"plastic, aldfg",,
138,Class,Insecta,"plastic, aldfg",,
138,Order,Isopoda,"plastic, aldfg",,
138,Species,Jassa mamorata,"plastic, aldfg",,
138,Species,Jassa slatteryi,"plastic, aldfg",,
138,Species,Latreutes antiborealis,"plastic, aldfg",,
138,Species,Lepas anatifera,"plastic, aldfg",,
138,Species,Lepas australis,"plastic, aldfg",,
138,Species,Lepas pectinata,"plastic, aldfg",,
138,Species,Liopetrolisthes mitra,"plastic, aldfg",,
138,Genus,Lysmata,"plastic, aldfg",,
138,Species,Membranipora isabelleana,"plastic, aldfg",,
138,Genus,Mitrella,"plastic, aldfg",,
138,Family,Nassariidae,"plastic, aldfg",,
138,Genus,Nassarius,"plastic, aldfg",,
138,Species,Nereis grubei,"plastic, aldfg",,
138,Genus,Nermertinea,"plastic, aldfg",,
138,Order,Nudibranchia,"plastic, aldfg",,
138,Genus,Obelia,"plastic, aldfg",,
138,Genus,Odontosyllis,"plastic, aldfg",,
138,Genus,Pachycheles,"plastic, aldfg",,
138,Genus,Paleanotus,"plastic, aldfg",,
138,Species,Paracaprella pusilla,"plastic, aldfg",,
138,Species,Paradexamine pacifica,"plastic, aldfg",,
138,Species,Patiria chilensis,"plastic, aldfg",,
138,Species,Petrolisthes tuberculosus,"plastic, aldfg",,
138,Species,Phidiana lottinii,"plastic, aldfg",,
138,Species,Pilumnoides perlatus,"plastic, aldfg",,
138,Species,Pisoides edwardsi,"plastic, aldfg",,
138,Genus,Platydoris,"plastic, aldfg",,
138,Species,Platynereis australis,"plastic, aldfg",,
138,Order,Pleocyemata,"plastic, aldfg",,
138,Species,Plumularia setacea,"plastic, aldfg",,
138,Genus,Polycirrus,"plastic, aldfg",,
138,Family,Polynoidae,"plastic, aldfg",,
138,Species,Polysiphonia mollis,"plastic, aldfg",,
138,Phylum,Porifera,"plastic, aldfg",,
138,Genus,Prisogaster,"plastic, aldfg",,
138,Class,Pycnogonida,"plastic, aldfg",,
138,Species,Pyura chilensis,"plastic, aldfg",,
138,Species,Romanchella pustulata,"plastic, aldfg",,
138,Species,Scurria viridula,"plastic, aldfg",,
138,Species,Scytosiphon lomentaria,"plastic, aldfg",,
138,Species,Semimytilus algosus,"plastic, aldfg",,
138,Species,Steggoa magalhaensis,"plastic, aldfg",,
138,Genus,Stenothoe,"plastic, aldfg",,
138,Genus,Syllidae,"plastic, aldfg",,
138,Species,Synalpheus spiniphrons,"plastic, aldfg",,
138,Species,Taliepus dentatus,"plastic, aldfg",,
138,Species,Tetrapygus niger,"plastic, aldfg",,
138,Species,Thecacera darwini,"plastic, aldfg",,
138,Phylum,Turbellaria,"plastic, aldfg",,
138,Species,Typosyllis magdalena,"plastic, aldfg",,
138,Genus,Ulva,"plastic, aldfg",,
138,Species,Zeuxo marmoratus,"plastic, aldfg",,
139,Genus,Antithamnion,"plastic, foam, pumice",,
139,Species,Austromegabalanus psittacus,"plastic, foam, pumice",,
139,Genus,Balanus,"plastic, foam, pumice",,
139,Genus,Bugula,"plastic, foam, pumice",,
139,Species,Bugula neritina,"plastic, foam, pumice",,
139,Order,Ceramiales,"plastic, foam, pumice",,
139,Phylum,Chlorophyta,"plastic, foam, pumice",,
139,Species,Ciona intestinalis,"plastic, foam, pumice",,
139,Order,Corallinales,"plastic, foam, pumice",,
139,Genus,Diplosoma,"plastic, foam, pumice",,
139,Order,Ectocarpales,"plastic, foam, pumice",,
139,Class,Hydrozoa,"plastic, foam, pumice",,
139,Genus,Lepas,"plastic, foam, pumice",,
139,Species,Lepas pectinata,"plastic, foam, pumice",,
139,Species,Mebranipora isabelleana,"plastic, foam, pumice",,
139,Order,Nudibranchia,"plastic, foam, pumice",,
139,Genus,Obelia,"plastic, foam, pumice",,
139,Phylum,Ochrophyta,"plastic, foam, pumice",,
139,Genus,Petalonia,"plastic, foam, pumice",,
139,Species,Plumularia setacea,"plastic, foam, pumice",,
139,Genus,Polysiphonia,"plastic, foam, pumice",,
139,Species,Pyura chilensis,"plastic, foam, pumice",,
139,Phylum,Rhodophyta,"plastic, foam, pumice",,
139,Species,Scytosiphon lomentaria,"plastic, foam, pumice",,
139,Genus,Tubularia,"plastic, foam, pumice",,
139,Class,Ulvales,"plastic, foam, pumice",,
140,Species,Favia fragum,metal,,
142,Species,Halobates micans,plastic,,
143,Species,Halobates sericeus,plastic,,
144,Species,Dosima fascicularis,"plastic, tar",,
144,Species,Lepas pectinata,plastic,,
145,Species,Dosima fascicularis,"plastic, glass, tar, aldfg, rubber",,
145,Species,Lepas anatifera,"plastic, glass, tar, aldfg, rubber",,
145,Species,Lepas anserifera,"plastic, glass, tar, aldfg, rubber",,
145,Species,Lepas australis,"plastic, glass, tar, aldfg, rubber",,
145,Species,Lepas pectinata,"plastic, glass, tar, aldfg, rubber",,
145,Species,Lepas testudinata,"plastic, glass, tar, aldfg, rubber",,
146,Species,Lepas anatifera,"plastic, aldfg",,
146,Species,Planes minutus,"plastic, aldfg",,
147,Species,Caprella andreae,aldfg,,
147,Species,Planes marinus,aldfg,,
148,Phylum,Annelida,"plastic, aldfg, wood",,
148,Phylum,Bryozoa,"plastic, aldfg, wood",,
148,Phylum,Cnidaria,"plastic, aldfg, wood",,
148,Phylum,Crustacea,"plastic, aldfg, wood",,
148,Species,Elminius modestus,"plastic, aldfg, wood",9,invasive
148,Species,Lepas anatifera,"plastic, aldfg, wood",,
148,Species,Lepas australis,"plastic, aldfg, wood",,
148,Species,Membranipora membranacea,"plastic, aldfg, wood",3,
148,Phylum,Mollusca,"plastic, aldfg, wood",,
148,Species,Semibalanus balanoides,"plastic, aldfg, wood",3,
149,Species,Caprella andreae,"rope, aldfg",1,
149,Species,Caprella dilatata,"rope, aldfg","2, 3",
151,Species,Idotea metallica,"aldfg, plastic, wood, algae",,
152,Species,Idotea baltica,"aldfg, plastic, wood, algae",,
152,Species,Idotea emarginata,"aldfg, plastic, wood, algae",,
152,Species,Idotea metallica,"aldfg, plastic, wood, algae",,
152,Species,Idotea neglecta,"aldfg, plastic, wood, algae",,
153,Species,Sphaeroma quoianum,aldfg,,non-native
154,Species,Sphaeroma terebrans,aldfg,,
155,Phylum,Synidotea innatans,aldfg,,
156,Species,Aspergillus flavus,plastic,,
156,Species,Aspergillus tubingensis,plastic,,
157,Species,Porites rus,plastic,,
158,Family,Alphaproteobacteria,plastic,,
158,Family,Chromatiales,plastic,,
158,Family,Cryomorphaceae,plastic,,
158,Family,Desulfobacteraceae,plastic,,
158,Family,Desulfobulbaceae,plastic,,
158,Family,Flavobacteriaceae,plastic,,
